
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |       Rel. |    Aki    | Acc. |            Ei           Ek            |        Lower level         |        Upper level         |Type|
              Wavelength |       Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------|----------------------------|    |
               Vac (nm)  |            |           |      |                                       | Conf.              | Term  | Conf.              | Term  |    |
             266.97933   |      11000 | 3.92e+08  |      |    21.7888049     -     26.4313863    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<1>).6d | 2[3]  |    |
             267.1172    |       3100 | 1.57e+07  |      |    22.7472885     -     27.3874726    | 5s2.5p4.(1D<2>).6p | 2[1]* | 5s2.5p4.(1D<2>).6d | 2[3]  |    |
             267.16942   |      26000 | 1.10e+08  |      |    19.9177126     -     24.5569908    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d | 2[2]  |    |
             267.4631    |       9000 | 3.10e+07  |      |    21.9006798     -     26.5348627    | 5s2.5p4.(3P<2>).4f | 2[1]* | 5s2.5p4.(3P<1>).6d | 2[2]  |    |
             267.6984    |      12000 | 2.87e+07  |      |    19.9778896     -     24.6080004    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).7s | 2[2]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             267.8593    |       6600 | 2.33e+07  |      |    16.8305876     -     21.4579191    | 5s2.5p4.(3P<0>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[0]* |    |
             267.89917   |      35000 | 7.09e+08  |      |    22.5086837     -     27.1353239    | 5s2.5p4.(1D<2>).6p | 2[3]* | 5s2.5p4.(1D<2>).6d | 2[4]  |    |
             268.12328   |      17000 | 5.88e+08  |      |    21.2401690     -     25.8629417    | 5s2.5p4.(3P<0>).6p | 2[1]* | 5s2.5p4.(3P<0>).6d | 2[2]  |    |
             268.20205   |      34000 | 3.95e+07  |      |    17.1673878     -     21.7888049    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<1>).6p | 2[2]* |    |
             268.66128   |      27000 | 1.59e+08  |      |    19.9778896     -     24.5914082    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d | 2[2]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             268.94084   |     11000p | 1.63e+08  |      |    22.7785648     -     27.3873037    | 5s2.5p4.(1D<2>).6p | 2[3]* | 5s2.5p4.(1D<2>).6d | 2[3]  |    |
             269.1840    |       3600 | 2.13e+08  |      |    21.2401690     -     25.8447193    | 5s2.5p4.(3P<0>).6p | 2[1]* | 5s2.5p4.(3P<0>).7s | 2[0]  |    |
             270.03153   |     220000 | 3.56e+08  |      |    19.9778896     -     24.5679991    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d | 2[3]  |    |
             270.07231   |      96000 | 1.82e+08  |      |    19.9604468     -     24.5498628    | 5s2.5p4.(1D<2>).5d | 2[1]  | 5s2.5p4.(3P<1>).4f | 2[3]* |    |
             270.11982   |     430000 | 2.52e+08  |      |    17.9200712     -     22.5086837    | 5s2.5p4.(1D<2>).5d | 2[4]  | 5s2.5p4.(1D<2>).6p | 2[3]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             270.53363   |      15000 | 8.43e+06  |      |    17.9270927     -     22.5086837    | 5s2.5p4.(3P<0>).5d | 2[2]  | 5s2.5p4.(1D<2>).6p | 2[3]* |    |
             270.68067   |     140000 | 6.10e+08  |      |    19.9778896     -     24.5569908    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).6d | 2[2]  |    |
             271.0614    |       3600 | 5.27e+07  |      |    21.7888049     -     26.3614698    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<1>).6d | 2[2]  |    |
             271.1712    |       3000 | 6.03e+07  |      |    22.7472885     -     27.3181011    | 5s2.5p4.(1D<2>).6p | 2[1]* | 5s2.5p4.(1D<2>).6d | 2[2]  |    |
             271.4153    |       6000 | 5.50e+06  |      |    16.9478333     -     21.5145437    | 5s2.5p4.(3P<1>).5d | 2[1]  | 5s2.5p4.(3P<0>).6p | 2[1]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             274.07484   |      21000 | 1.11e+08  |      |    20.1924647     -     24.7148619    | 5s2.5p4.(1D<2>).5d | 2[2]  | 5s2.5p4.(1D<2>).4f | 2[4]* |    |
             274.82297   |      52000 | 1.13e+08  |      |    16.9478333     -     21.4579191    | 5s2.5p4.(3P<1>).5d | 2[1]  | 5s2.5p4.(3P<1>).6p | 2[0]* |    |
             275.0640    |      10000 | 8.13e+06  |      |    18.9709881     -     23.4771117    | 5s2.5p4.(1D<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).4f | 2[2]* |    |
             275.11380   |      12000 | 1.43e+08  |      |    21.8561519     -     26.3614698    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<1>).6d | 2[2]  |    |
             275.7409    |      19000 | 1.43e+08  |      |    20.5609725     -     25.0560514    | 5s2.5p4.(1D<2>).5d | 2[1]  | 5s2.5p4.(1D<2>).4f | 2[2]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             276.45806   |       6000 | 2.24e+08  |      |    21.7888049     -     26.2722175    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<1>).6d | 2[1]  |    |
             277.44918   |      84000 | 1.39e+08  |      |    18.6092709     -     23.0766689    | 5s2.5p4.(1D<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).6p | 2[2]* |    |
             277.64427   |     230000 | 5.26e+08  |      |    20.2708682     -     24.7351273    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[4]  |    |
             277.91785   |      19000 | 2.58e+07  |      |    16.4178872     -     20.8777503    | 5s2.5p4.(3P<2>).5d | 2[0]  | 5s2.5p4.(3P<2>).6p | 2[1]* |    |
             278.41655   |      32000 | 3.05e+08  |      |    21.2248273     -     25.6767047    | 5s2.5p4.(1S<0>).5d | 2[2]  | 5s2.5p4.(1S<0>).6p | 2[1]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             278.70563   |      78000 | 1.31e+07  |      |    17.9614326     -     22.4086913    | 5s2.5p4.(1D<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).4f | 2[4]* |    |
             278.82581   |      90000 | 1.23e+08  |      |    17.6141531     -     22.0594953    | 5s2.5p4.(3P<1>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[1]* |    |
             278.88664   |      22000 | 9.95e+06  |      |    17.4563065     -     21.9006798    | 5s2.5p4.(3P<1>).5d | 2[2]  | 5s2.5p4.(3P<2>).4f | 2[1]* |    |
             279.21069   |      25000 | 2.73e+08  |      |    20.2708682     -     24.7100833    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).7s | 2[2]  |    |
             279.44654   |      19000 | 1.42e+08  |      |    20.2746150     -     24.7100833    | 5s2.5p4.(3P<2>).6p | 2[1]* | 5s2.5p4.(3P<2>).7s | 2[2]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             279.9410    |       4800 | 2.57e+08  |      |    22.7472885     -     27.1749220    | 5s2.5p4.(1D<2>).6p | 2[1]* | 5s2.5p4.(1D<2>).7s | 2[2]  |    |
             280.99296   |      29000 | 5.45e+08  |      |    21.5145437     -     25.9256040    | 5s2.5p4.(3P<0>).6p | 2[1]* | 5s2.5p4.(3P<0>).6d | 2[2]  |    |
             281.0427    |       3000 | 5.95e+06  |      |    20.3248474     -     24.7351273    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[4]  |    |
             281.08722   |     160000 | 2.47e+08  |      |    16.8305876     -     21.2401690    | 5s2.5p4.(3P<0>).5d | 2[2]  | 5s2.5p4.(3P<0>).6p | 2[1]* |    |
             281.70912   |     110000 | 3.47e+07  |      |    17.4563065     -     21.8561519    | 5s2.5p4.(3P<1>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[2]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             281.9330    |       4800 | 2.55e+08  |      |    22.7785648     -     27.1749220    | 5s2.5p4.(1D<2>).6p | 2[3]* | 5s2.5p4.(1D<2>).7s | 2[2]  |    |
             282.30632   |      38000 | 5.67e+08  |      |    22.7785648     -     27.1691027    | 5s2.5p4.(1D<2>).6p | 2[3]* | 5s2.5p4.(1D<2>).6d | 2[4]  |    |
             282.41529   |      72000 | 5.48e+06  |      |    15.9360018     -     20.3248474    | 5s2.5p4.(3P<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).6p | 2[3]* |    |
             282.94502   |      14000 | 1.60e+08  |      |    20.2746150     -     24.6552426    | 5s2.5p4.(3P<2>).6p | 2[1]* | 5s2.5p4.(3P<2>).6d | 2[1]  |    |
             283.51059   |       3600 | 1.45e+08  |      |    22.0594953     -     26.4313863    | 5s2.5p4.(3P<1>).6p | 2[1]* | 5s2.5p4.(3P<1>).6d | 2[3]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             283.5702    |       6000 | 1.95e+06  |      |    16.7479160     -     21.1188862    | 5s2.5p4.(3P<1>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f | 2[2]* |    |
             283.80752   |      66000 | 6.48e+08  |      |    21.8561519     -     26.2234690    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<1>).6d | 2[3]  |    |
             284.45356   |      14000 | 7.82e+07  |      |    20.1924647     -     24.5498628    | 5s2.5p4.(1D<2>).5d | 2[2]  | 5s2.5p4.(3P<1>).4f | 2[3]* |    |
             284.4955    |       1800 | 3.88e+07  |      |    22.7785648     -     27.1353239    | 5s2.5p4.(1D<2>).6p | 2[3]* | 5s2.5p4.(1D<2>).6d | 2[4]  |    |
             284.57002   |     380000 | 6.48e+08  |      |    20.3248474     -     24.6804627    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[4]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             284.6159    |    15000bl | 1.78e+05  |      |    16.5228565     -     20.8777503    | 5s2.5p4.(3P<1>).5d | 2[1]  | 5s2.5p4.(3P<2>).6p | 2[1]* |    |
             285.0426    |       3000 | 7.68e+07  |      |    21.5145437     -     25.8629417    | 5s2.5p4.(3P<0>).6p | 2[1]* | 5s2.5p4.(3P<0>).6d | 2[2]  |    |
             285.12379   |      90000 | 9.28e+07  |      |    17.1673878     -     21.5145437    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<0>).6p | 2[1]* |    |
             285.2458    |     7200bl | 5.90e+06  |      |    16.5324285     -     20.8777503    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).6p | 2[1]* |    |
             285.44801   |      24000 | 3.15e+08  |      |    21.8561519     -     26.1983724    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<1>).7s | 2[1]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             285.78304   |       8400 | 1.41e+07  |      |    20.2708682     -     24.6080004    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).7s | 2[2]  |    |
             285.93217   |     860000 | 1.67e+08  |      |    15.9360018     -     20.2708682    | 5s2.5p4.(3P<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).6p | 2[3]* |    |
             286.08855   |      33000 | 3.40e+07  |      |    17.4563065     -     21.7888049    | 5s2.5p4.(3P<1>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[2]* |    |
             286.24207   |       7200 | 2.61e+08  |      |    21.5145437     -     25.8447193    | 5s2.5p4.(3P<0>).6p | 2[1]* | 5s2.5p4.(3P<0>).7s | 2[0]  |    |
             286.50319   |      34000 | 8.18e+07  |      |    18.4210581     -     22.7472885    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(1D<2>).6p | 2[1]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             286.88055   |       4800 | 2.29e+07  |      |    20.2708682     -     24.5914082    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[2]  |    |
             287.12927   |       6000 | 2.17e+07  |      |    20.2746150     -     24.5914082    | 5s2.5p4.(3P<2>).6p | 2[1]* | 5s2.5p4.(3P<2>).6d | 2[2]  |    |
             287.23213   |      31000 | 5.11e+07  |      |    22.8538534     -     27.1691027    | 5s2.5p4.(3P<0>).4f | 2[3]* | 5s2.5p4.(1D<2>).6d | 2[4]  |    |
             287.52839   |       7800 | 2.68e+08  |      |    23.0766689     -     27.3874726    | 5s2.5p4.(1D<2>).6p | 2[2]* | 5s2.5p4.(1D<2>).6d | 2[3]  |    |
             288.11844   |      72000 | 3.67e+08  |      |    22.0594953     -     26.3614698    | 5s2.5p4.(3P<1>).6p | 2[1]* | 5s2.5p4.(3P<1>).6d | 2[2]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             288.44322   |      50000 | 1.17e+08  |      |    20.2708682     -     24.5679991    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[3]  |    |
             289.03735   |       8400 | 7.33e+06  |      |    16.8305876     -     21.1188862    | 5s2.5p4.(3P<0>).5d | 2[2]  | 5s2.5p4.(3P<2>).4f | 2[2]* |    |
             289.18393   |      13000 | 2.82e+07  |      |    20.2708682     -     24.5569908    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[2]  |    |
             289.38462   |     120000 | 2.98e+08  |      |    20.3248474     -     24.6080004    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).7s | 2[2]  |    |
             289.4978    |      35000 | 1.98e+06  |      |    17.9200712     -     22.2015490    | 5s2.5p4.(1D<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).4f | 2[2]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             289.54921   |      22000 | 5.65e+07  |      |    17.1772012     -     21.4579191    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[0]* |    |
             289.9730    |       3600 | 9.93e+05  |      |    17.9270927     -     22.2015490    | 5s2.5p4.(3P<0>).5d | 2[2]  | 5s2.5p4.(3P<2>).4f | 2[2]* |    |
             291.46393   |      27000 | 4.08e+08  |      |    23.1347064     -     27.3873037    | 5s2.5p4.(1D<2>).6p | 2[2]* | 5s2.5p4.(1D<2>).6d | 2[3]  |    |
             292.11283   |     110000 | 2.20e+08  |      |    20.3248474     -     24.5679991    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).6d | 2[3]  |    |
             292.1920    |      60000 | 2.57e+07  |      |    17.6141531     -     21.8561519    | 5s2.5p4.(3P<1>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[2]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             292.23143   |       4800 | 1.56e+08  |      |    23.0766689     -     27.3181011    | 5s2.5p4.(1D<2>).6p | 2[2]* | 5s2.5p4.(1D<2>).6d | 2[2]  |    |
             292.4097    |        600 | 3.09e+07  |      |    21.2155308     -     25.4543614    | 5s2.5p4.(1D<2>).5d | 2[0]  | 5s2.5p4.(1S<0>).6p | 2[1]* |    |
             292.4588    |        600 | 2.56e+08  |      |    22.0594953     -     26.2976226    | 5s2.5p4.(3P<1>).6p | 2[1]* | 5s2.5p4.(3P<1>).7s | 2[1]  |    |
             293.82831   |      22000 | 3.35e+08  |      |    20.8777503     -     25.0961300    | 5s2.5p4.(3P<2>).6p | 2[1]* | 5s2.5p4.(3P<2>).6d | 2[3]  |    |
             294.22292   |       1800 | 1.30e+08  |      |    22.0594953     -     26.2722175    | 5s2.5p4.(3P<1>).6p | 2[1]* | 5s2.5p4.(3P<1>).6d | 2[1]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             294.40826   |      21000 | 5.75e+06  |      |    16.7479160     -     20.9579873    | 5s2.5p4.(3P<1>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f | 2[3]* |    |
             296.28560   |      12000 | 3.40e+08  |      |    23.1347064     -     27.3181011    | 5s2.5p4.(1D<2>).6p | 2[2]* | 5s2.5p4.(1D<2>).6d | 2[2]  |    |
             296.50269   |       7800 | 3.23e+08  |      |    20.8777503     -     25.0580814    | 5s2.5p4.(3P<2>).6p | 2[1]* | 5s2.5p4.(3P<2>).6d | 2[1]  |    |
             296.90619   |      45000 | 6.88e+07  |      |    17.6141531     -     21.7888049    | 5s2.5p4.(3P<1>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[2]* |    |
             297.28790   |       4200 | 8.84e+06  |      |    18.6092709     -     22.7785648    | 5s2.5p4.(1D<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).6p | 2[3]* |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             297.68601   |     920000 | 1.67e+08  |      |    18.9709881     -     23.1347064    | 5s2.5p4.(1D<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).6p | 2[2]* |    |
             298.25815   |       6000 | 3.55e+07  |      |    20.3941345     -     24.5498628    | 5s2.5p4.(1D<2>).5d | 2[2]  | 5s2.5p4.(3P<1>).4f | 2[3]* |    |
             298.52546   |       3000 | 2.19e+06  |      |    16.7479160     -     20.8999230    | 5s2.5p4.(3P<1>).5d | 2[3]  | 5s2.5p4.(3P<2>).4f | 2[3]* |    |
             299.53486   |      27000 | 7.15e+07  |      |    18.6092709     -     22.7472885    | 5s2.5p4.(1D<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).6p | 2[1]* |    |
             299.62305   |       3000 | 8.38e+07  |      |    21.7888049     -     25.9256040    | 5s2.5p4.(3P<1>).6p | 2[2]* | 5s2.5p4.(3P<0>).6d | 2[2]  |    |
                         |            |           |      |                                       |                    |       |                    |       |    |
             299.8260    |        600 | 8.70e+07  |      |    23.0766689     -     27.2106834    | 5s2.5p4.(1D<2>).6p | 2[2]* | 5s2.5p4.(1D<2>).7s | 2[2]  |    |
             299.94182   |      66000 | 1.04e+08  |      |    17.9270927     -     22.0594953    | 5s2.5p4.(3P<0>).5d | 2[2]  | 5s2.5p4.(3P<1>).6p | 2[1]* |    |
